id,data_provider,country,product_category,product_category_id,brand,year_of_manufacture,product_age,repair_status,repair_barrier_if_end_of_life,event_date,problem
rcwales_8656,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2023-02-05,Don't know.
rcwales_33172,Repair Cafe Wales,GBR,Tablet,30,Samsung,,,Repairable,,2025-02-05,Samsung Galaxy tablet not syncing. Could not get play store to work - need more time.
rcwales_35272,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,End of life,Repair information not available,2025-02-05,won't turn on.
rcwales_5919,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Toshiba,,,Fixed,,2022-03-05,drawer slow to open and close and then stopped playing.
rcwales_5925,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Baird,,,End of life,Item too worn out,2022-03-05,The power supply does not fit in the tv.
rcwales_9147,Repair Cafe Wales,GBR,Games console,38,Nintendo,,,Repairable,,2023-03-05,Doesn't charge and drifts.
rcwales_34349,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,Fixed,,2025-03-05,Tape sticking.
rcwales_34368,Repair Cafe Wales,GBR,Printer/scanner,25,Cannon,,,End of life,Repair information not available,2025-03-05,Power button not working.
rcwales_9554,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Universal power group,,,End of life,Spare parts not available,2023-04-05,not working at all. Circuit board fault.
rcwales_14850,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Super soco,,,End of life,No way to open product,2024-04-05,Not charging.
rcwales_14852,Repair Cafe Wales,GBR,Games console,38,Grandstand,,,Unknown,,2024-04-05,wrong adapter used. advice - check online if main circuit board available.
rcwales_35348,Repair Cafe Wales,GBR,Laptop,16,Hp,,,End of life,Spare parts not available,2025-04-05,Water damage cat weed on laptop won't charge has been cleaned. Recommended talking to computer repairs in Mold.
rcwales_35351,Repair Cafe Wales,GBR,Mobile,19,Samsung,,,Repairable,,2025-04-05,not needed.
rcwales_35380,Repair Cafe Wales,GBR,Laptop,16,Microsoft,,,Fixed,,2025-04-05,Outlook programme. Software error fixed.
rcwales_35388,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,BUSH,,,Repairable,,2025-04-05,NO SIGNAL.
rcwales_35434,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2025-04-05,I keep getting a sad face on the screen and it crashes.
rcwales_35503,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Unknown,,2025-04-05,the roll bar inside the printer which carries the paper along is loose and won't work.
rcwales_38860,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,End of life,Item too worn out,2025-04-05,Potential faulty spring with the top unit - completely jammed.
rcwales_9898,Repair Cafe Wales,GBR,Flat screen,8,Toshiba,,,Fixed,,2023-05-05,On switch not working.
rcwales_15983,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sanyo,,,Fixed,,2024-06-05,Video not rewinding.
rcwales_15987,Repair Cafe Wales,GBR,Printer/scanner,25,Epson,,,Fixed,,2024-06-05,Not printing.
rcwales_38339,Repair Cafe Wales,GBR,Laptop,16,Compaq,,,End of life,Item too worn out,2025-07-05,Need to remove the hard drive before recycling. Hard Drive removed.
rcwales_38344,Repair Cafe Wales,GBR,Battery/charger/adapter,2,PARKSIDE,,,End of life,Spare parts not available,2025-07-05,BATTERY CHARGER NOT WORKING.
rcwales_38398,Repair Cafe Wales,GBR,Laptop,16,TOSHIBA,,,Repairable,,2025-07-05,LAPTOP - KEYBOARD KEY NOT WORKING.
rcwales_38411,Repair Cafe Wales,GBR,Mobile,19,Motorola,,,Fixed,,2025-07-05,"Running slow. Low spec phone, but used a cache cleaner which speeded it up."
rcwales_38429,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,x box,,,Fixed,,2025-07-05,x box casing has come apart. the screw case has been broken so need to be careful.
rcwales_38432,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Blaupunkt,,,End of life,Spare parts not available,2025-07-05,wont switch on.
rcwales_38436,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,JVC,,,Fixed,,2025-07-05,no picture.
rcwales_38441,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,End of life,Item too worn out,2025-07-05,Apps not working properly.
rcwales_11109,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2023-08-05,Keyboard - sticking keys Replace keyboard please. Keyboard installed successfully but unable to get all clips in place. This should settle with time.
rcwales_11119,Repair Cafe Wales,GBR,Laptop,16,Dell,,,Fixed,,2023-08-05,V slow to boot up / load software -often crashes. Delete larger files if possible.
rcwales_11102,Repair Cafe Wales,GBR,Tablet,30,Lanovo,,,Fixed,,2023-08-05,wont powere on.
rcwales_11126,Repair Cafe Wales,GBR,Laptop,16,Asus,,,Fixed,,2023-08-05,'blue death screen'
rcwales_11124,Repair Cafe Wales,GBR,Mobile,19,Samsung,,,Unknown,,2023-08-05,cant hear phone ring.
rcwales_11149,Repair Cafe Wales,GBR,Desktop computer,4,Unknown,,,Unknown,,2023-08-05,blue screen.
rcwales_6963,Repair Cafe Wales,GBR,Flat screen,8,Panasonic,,,End of life,Spare parts too expensive,2022-09-05,TV starts but then drops out after 3 minutes. LED backlight board failure. Cost of replacement is too high to make fix viable.
rcwales_6965,Repair Cafe Wales,GBR,Flat screen,8,Panasonic,,,Fixed,,2022-09-05,TV doesn’t power up. TV needed rewiring. TV had removed wiring from main input for coin operated box that’s U/S.
rcwales_28471,Repair Cafe Wales,GBR,Printer/scanner,25,Epson,,,Fixed,,2024-09-05,Printer will not print cyan.
rcwales_28473,Repair Cafe Wales,GBR,Mobile,19,Doro,,,Fixed,,2024-09-05,Moisture in keyboard.
rcwales_29792,Repair Cafe Wales,GBR,Tablet,30,Samsung,,,Repairable,,2024-09-05,"Screen has Line on it , Stopped Working Tablet not Powering up ! Go to website Link ! https//parts.hp.com/hp parts searchResults !"
rcwales_29583,Repair Cafe Wales,GBR,Tablet,30,SAMSUNG,,,End of life,Item too worn out,2024-10-05,"TABLET - POSSIBLY THE BATTERY, WON'T POWER ON. BATTERY DEGRADATION (LIKELY), REPLACEMENT £15-£22."
rcwales_29585,Repair Cafe Wales,GBR,Mobile,19,Nokia,,,Fixed,,2024-10-05,screen detached from front. resealed screen.
rcwales_29593,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Unknown,,,Fixed,,2024-10-05,"BIKE BATTERY, FELL OFF SHELF, CASE BROKEN WIRE STILL IN BATTERY. REPAIRED CABLE AND BATTERY COVER."
rcwales_29616,Repair Cafe Wales,GBR,Laptop,16,Compaq,,,End of life,Item too worn out,2024-10-05,very old. can be recycled for parts/repurposed by recycling centre.
rcwales_29620,Repair Cafe Wales,GBR,Mobile,19,nokia,,,Fixed,,2024-10-05,not charging. needed a different charger 3.7v instead of 5v.
rcwales_29639,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2024-10-05,"LAPTOP WORKS PERFECTLY WELL BUT HAVING PROBLEMS OPENING AND CLOSING. RE-FIXED CHASSIS SCREW BASES X3, RE-FIXED HINGES AND TESTED."
rcwales_29642,Repair Cafe Wales,GBR,Games console,38,SONY,,,End of life,No way to open product,2024-10-05,"PS4, GAME WON'T LOAD. UNABLE TO OPEN THE CD HOUSING TO CLEAN LENS."
rcwales_29643,Repair Cafe Wales,GBR,Battery/charger/adapter,2,minirig,,,Repairable,,2024-10-05,bluetooth speaker wasn't charging anymore.
rcwales_29645,Repair Cafe Wales,GBR,Tablet,30,apple,,,Fixed,,2024-10-05,hotmail missing.
rcwales_29654,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Repairable,,2024-10-05,File saving to Cloud not working properly.
rcwales_29657,Repair Cafe Wales,GBR,Laptop,16,Lenovo ThinkPad,,,Fixed,,2024-10-05,Flashing on and off button but laptop wouldn't turn on.
rcwales_30000,Repair Cafe Wales,GBR,Laptop,16,HP,,,Unknown,,2024-10-05,wont power up. try above - bring back for cd extraction if not.
rcwales_30002,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Fixed,,2024-10-05,mail software.
rcwales_30499,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,Fixed,,2024-10-05,not sure.
rcwales_7540,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,End of life,Spare parts not available,2022-11-05,"Will not charge, I think the charging port has come loose."
rcwales_7554,Repair Cafe Wales,GBR,Mobile,19,Motorola,,,Fixed,,2022-11-05,Advice requested on setting favourites / bookmarks.
rcwales_7563,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Repairable,,2022-11-05,No internet connection.
rcwales_37585,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,Unknown,,2024-12-05,The disk reader of the DVD player isn't working.
rcwales_37910,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,DVD,,,Unknown,,2024-12-05,Disk Reader and draw not working !
rcwales_13112,Repair Cafe Wales,GBR,Games console,38,Leap Frog TV,,,Repairable,,2024-01-06,Will not connect with TV despite having power going to it last time we checked.
rcwales_13152,Repair Cafe Wales,GBR,Laptop,16,HP,,,Repairable,,2024-01-06,long use.
rcwales_13181,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Toshiba,,,Fixed,,2024-01-06,My pet rabbit chewed the charging cable to bits. Cable fixed with heat sleeves.
rcwales_13195,Repair Cafe Wales,GBR,Flat screen,8,Ferguson,,,Repairable,,2024-01-06,DVD doesn't work. Suggest use external HDMI device.
rcwales_5770,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Avocet,,,Repairable,,2022-02-06,Wasn't charging.
rcwales_5771,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,End of life,Spare parts not available,2022-02-06,Paper jam.
rcwales_5775,Repair Cafe Wales,GBR,Laptop,16,Dell,,,End of life,Item too worn out,2022-02-06,Laptop slow. Really good to have the facility at the Ganolfan.
rcwales_5777,Repair Cafe Wales,GBR,Printer/scanner,25,plustek,,,Unknown,,2022-02-06,No power to the unit. Not sure if internal or power lead at fault.
rcwales_33503,Repair Cafe Wales,GBR,Mobile,19,Sony,,,Repairable,,2025-02-06,Sim card not registering.
rcwales_6101,Repair Cafe Wales,GBR,Tablet,30,Acer,,,Fixed,,2022-04-06,Problem with USB port. Repaired but can not replace the part as the main board is to damaged.
rcwales_6102,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,End of life,Repair information not available,2022-04-06,Won’t feed paper through.
rcwales_9560,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Acoustic solution,,,Fixed,,2023-04-06,Need apac test done. Pat tested.
rcwales_9564,Repair Cafe Wales,GBR,Games console,38,Microsoft,,,Fixed,,2023-04-06,Just need to check for a PAC test. Could only test PSU.
rcwales_14867,Repair Cafe Wales,GBR,Laptop,16,ACER,,,End of life,Spare parts not available,2024-04-06,LAPTOP - WONT TURN ON.
rcwales_14868,Repair Cafe Wales,GBR,Games console,38,NINTENDO,,,Repairable,,2024-04-06,"NINTENDO SWITCH. RIGHT HAND JOYCON NOT CHARGING AND CONNECTING. TOOK CONTROLLER RAIL APART, VISUALLY CHECKED OK."
rcwales_14872,Repair Cafe Wales,GBR,Tablet,30,SAMSUNG,,,Unknown,,2024-04-06,WONT CHARGE - ADVICE SOUGHT.
rcwales_14882,Repair Cafe Wales,GBR,Printer/scanner,25,BROTHER,,,Unknown,,2024-04-06,PRINTER - CARTRIDGE ISSUE.
rcwales_14883,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,SKY,,,Fixed,,2024-04-06,"SKY REMOTE - BATTERIES LEAKED. CLEANED BATTERY TERMINAL, CLEANED INSIDE."
rcwales_14888,Repair Cafe Wales,GBR,Flat screen,8,jvc,,,End of life,Item too worn out,2024-04-06,Just stopped working one day - no idea what the problem is. Fixer gave helpful advice re the safety of the device.
rcwales_14925,Repair Cafe Wales,GBR,Battery/charger/adapter,2,yukeoke,,,Fixed,,2024-04-06,one plug socket on inverter was broken.
rcwales_14929,Repair Cafe Wales,GBR,Desktop computer,4,Unknown,,,Fixed,,2024-04-06,"blue screen problem, desktop computer."
rcwales_14939,Repair Cafe Wales,GBR,Laptop,16,Hewlett Packard,,,Fixed,,2024-04-06,Slow speed.
rcwales_14956,Repair Cafe Wales,GBR,Printer/scanner,25,Unknown,,,End of life,Spare parts not available,2024-04-06,Switch unit broken Very old unit. Very old unit. parts no longer available.
rcwales_35475,Repair Cafe Wales,GBR,Printer/scanner,25,Black and decker,,,Repairable,,2025-04-06,Drill battery not holding charge.
rcwales_35928,Repair Cafe Wales,GBR,Laptop,16,Apple,,,Fixed,,2025-04-06,Apple mac computer no longer able to support email - very old needs wiping prior to disposal.
rcwales_9907,Repair Cafe Wales,GBR,Printer/scanner,25,Epson,,,Fixed,,2023-05-06,Not printing as it should Does print but not as it should. 90% - advice given.
rcwales_9903,Repair Cafe Wales,GBR,Battery/charger/adapter,2,black & decker,,,Fixed,,2023-05-06,PAT test only. PAT test only.
rcwales_9908,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,Fixed,,2023-05-06,running slow. sped up laptop - try cleaning temp files.
rcwales_9916,Repair Cafe Wales,GBR,Printer/scanner,25,Epsom,,,Fixed,,2023-05-06,printer and scanner heads need cleaning and realigning. need to buy 4 x ink cartridges (Eddie suggest prink.co.uk to buy cheaper non-epsom cartridges)
rcwales_9901,Repair Cafe Wales,GBR,Printer/scanner,25,Unknown,,,Fixed,,2023-05-06,bedside lamp not working.
rcwales_9929,Repair Cafe Wales,GBR,Tablet,30,ipad,,,Repairable,,2023-05-06,won't turn on.
rcwales_15992,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Unknown,,2024-06-06,No power.
rcwales_37408,Repair Cafe Wales,GBR,Laptop,16,Hp,,,Repairable,,2025-06-06,Damaged screen.
rcwales_6572,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Samsung,,,End of life,Spare parts too expensive,2022-07-06,Does not switch on.
rcwales_10716,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Vax,,,Unknown,,2023-07-06,Battery not charging.
rcwales_10717,Repair Cafe Wales,GBR,Laptop,16,Laptop,,,Unknown,,2023-07-06,Faulty Battery.
rcwales_16375,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2024-07-06,Slow. Advise install Firefox.
rcwales_16379,Repair Cafe Wales,GBR,Flat screen,8,Kenmark,,,Unknown,,2024-07-06,All works except volume.
rcwales_16387,Repair Cafe Wales,GBR,Tablet,30,APPLE,,,End of life,No way to open product,2024-07-06,IPAD - WON'T TURN ON. VISIT GENIUS BAR TO TRY AN EXTERNAL DISPLAY TO CHECK BACKUP STATUS.
rcwales_16389,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Fixed,,2024-07-06,Backing up of photos needed to be sorted.
rcwales_16392,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,JVC LT-24C341,,,End of life,No way to open product,2024-07-06,TELEVISION. UNABLE TO OPEN WITHOUT CAUSING DAMAGE TO HOUSING.
rcwales_16397,Repair Cafe Wales,GBR,Mobile,19,Panasonic na,,,End of life,Item too worn out,2024-07-06,Cordless phone will not p9er up can't fix. Likely to be range issue.
rcwales_16401,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,vax,,,Fixed,,2024-07-06,electric.
rcwales_16404,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Ultra cyclone,,,End of life,Item too worn out,2024-07-06,Vacuum Probably motor worn out. Probably motor worn out.
rcwales_16410,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Asda,,,Fixed,,2024-07-06,Kettle no power.
rcwales_11155,Repair Cafe Wales,GBR,Battery/charger/adapter,2,unkown,,,Unknown,,2023-08-06,won't charge.
rcwales_28490,Repair Cafe Wales,GBR,Laptop,16,Lovel,,,Fixed,,2024-09-06,Laptop water on it.
rcwales_28654,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Bush,,,Unknown,,2024-09-06,TV will not turn on Suspect internal circuit. Can't go beyond standby. Fixer suggested taking TV to TV repairer who may be able to repair circuits.
rcwales_12798,Repair Cafe Wales,GBR,Tablet,30,Apple,,,Fixed,,2023-10-06,Software I Pad help. Advice/ help only given.
rcwales_13113,Repair Cafe Wales,GBR,PC accessory,22,Arcam,,,Fixed,,2023-10-06,Will not power on any more.
rcwales_30703,Repair Cafe Wales,GBR,Printer/scanner,25,Hewlett Packard,,,Fixed,,2024-11-06,Paper not feeding through. Cleaned out lots of old ink. Printed info page - worked fine.
rcwales_31615,Repair Cafe Wales,GBR,Games console,38,XboX One,,,Unknown,,2024-11-06,Will Not Update. Needs to try Manual Offline Update using a USB.
rcwales_7992,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Switching adapter,,,Fixed,,2022-12-06,Lengthening cable.
rcwales_8149,Repair Cafe Wales,GBR,Games console,38,Sony,,,Fixed,,2023-01-07,"Games console to be pat tested. Very efficient service, friendly volunteer, good service."
rcwales_8145,Repair Cafe Wales,GBR,Laptop,16,Unknown,,,Fixed,,2023-01-07,Microphone not working. Software tested and microphone then worked.
rcwales_8133,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2023-01-07,email issue. email sorted and windows 10 installed.
rcwales_8170,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2023-01-07,very slow to respond. running faster now.
rcwales_8168,Repair Cafe Wales,GBR,Laptop,16,Asus Chrome,,,Unknown,,2023-01-07,Not turning on.
rcwales_32097,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Humax,,,Repairable,,2025-01-07,Losers signal.
rcwales_32098,Repair Cafe Wales,GBR,Laptop,16,Dell,,,Fixed,,2025-01-07,Sound on volume low.
rcwales_33294,Repair Cafe Wales,GBR,Printer/scanner,25,sharop,,,Fixed,,2025-02-07,keeps disconnecting from laptop.
rcwales_33566,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2025-02-07,Not Working !
rcwales_33570,Repair Cafe Wales,GBR,Tablet,30,Samsung,,,Fixed,,2025-02-07,"Not Able to Charge ! Charging port cleaned , will charge at an Angle !"
rcwales_9158,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Good mans free view box,,,Fixed,,2023-03-07,Aural port seems loose. Have tweeted the aural input.
rcwales_34397,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2025-03-07,Needs Setting up. Enjoyed setting up the Brand New Laptop.
rcwales_35992,Repair Cafe Wales,GBR,Mobile,19,Hawaei,,,Repairable,,2025-03-07,Phone isn't charging.
rcwales_6105,Repair Cafe Wales,GBR,Printer/scanner,25,Canon Pixma,,,End of life,Repair information not available,2022-04-07,Won't turn on. Can't get past error code.
rcwales_14944,Repair Cafe Wales,GBR,Printer/scanner,25,Cannon,,,Fixed,,2024-04-07,Refusing to take in paper. use lighter weight paper and fewer sheets.
rcwales_14945,Repair Cafe Wales,GBR,Tablet,30,apple,,,Fixed,,2024-04-07,Advice on how to listen to a track.
rcwales_6231,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Cello,,,Repairable,,2022-05-07,Used the wrong adapter plug to plug it in and it fused.
rcwales_6232,Repair Cafe Wales,GBR,Laptop,16,Acer,,,End of life,Item too worn out,2022-05-07,Screen not working on laptop.
rcwales_6236,Repair Cafe Wales,GBR,Mobile,19,Fairphone,,,Fixed,,2022-05-07,slow running. Software fix.
rcwales_15465,Repair Cafe Wales,GBR,Laptop,16,Panasonic,,,Unknown,,2024-05-07,Outdated running very slowly.
rcwales_36414,Repair Cafe Wales,GBR,Flat screen,8,Toshiba,,,Fixed,,2025-05-07,Pat test.
rcwales_37353,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2025-06-07,LAPTOP.
rcwales_37368,Repair Cafe Wales,GBR,Laptop,16,ACER,,,Fixed,,2025-06-07,LAPTOP - NEEDS A NEW HD.
rcwales_37393,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,Repairable,,2025-06-07,not working.
rcwales_37398,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,TOSHIBA,,,End of life,Item too worn out,2025-06-07,TV. POWER SUPPLY BOARD BLOWN.
rcwales_37488,Repair Cafe Wales,GBR,Laptop,16,HP,,,End of life,No way to open product,2025-06-07,No display. Looks like a graphics card / hardware issue. Difficult to access without risking snapping something.
rcwales_37934,Repair Cafe Wales,GBR,Tablet,30,Apple,,,Unknown,,2025-06-07,device shows continual reset.
rcwales_38279,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2025-06-07,"dead battery, need instruction on how to work."
rcwales_16419,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Unknown,,,Fixed,,2024-07-07,Disconnected electrical wires.
rcwales_16672,Repair Cafe Wales,GBR,Printer/scanner,25,HP,,,Fixed,,2024-07-07,paper feed not working.
rcwales_27982,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Fixed,,2024-08-07,Not working.
rcwales_27989,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,Fixed,,2024-08-07,Vcr not working. Switch mode power supply fault.
rcwales_28509,Repair Cafe Wales,GBR,Flat screen,8,MSI,,,Unknown,,2024-09-07,The screen will randomly go black when using it. I have to turn it off and back on to get it on. Needs more testing.
rcwales_28552,Repair Cafe Wales,GBR,Printer/scanner,25,BROTHER,,,Unknown,,2024-09-07,PRINTER - KEEPS SAYING PAPERJAM BUT I CANT FIND IT.
rcwales_28562,Repair Cafe Wales,GBR,Printer/scanner,25,BROTHER,,,End of life,Item too worn out,2024-09-07,"PRINTER - PAPER JAM? ERROR MESSAGE ""INIT UNABLE 5A"" LOGIC BOARD ISSUE (PROBABLY), UNABLE TO SEE ANY BLOCKAGE."
rcwales_28565,Repair Cafe Wales,GBR,Battery/charger/adapter,2,TIEON,,,End of life,Item too worn out,2024-09-07,charger broken.
rcwales_28596,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Nickel Cadmium,,,End of life,Spare parts too expensive,2024-09-07,only one quarter working.
rcwales_28612,Repair Cafe Wales,GBR,Games console,38,Xbox,,,Fixed,,2024-09-07,Xbox controller not working.
rcwales_28614,Repair Cafe Wales,GBR,Laptop,16,Lenovo,,,Fixed,,2024-09-07,"Uploading to the cloud not working. One Drive problem resolved, now backing up again."
rcwales_28615,Repair Cafe Wales,GBR,Mobile,19,Motorola,,,Fixed,,2024-09-07,Backing up and deleting photos? Advice given on storage managment.
rcwales_28652,Repair Cafe Wales,GBR,Laptop,16,Dell,,,Fixed,,2024-09-07,Keyboard and touchpad not responding. Replaced keyboard and touchpad parts that had been supplied by the customer.
rcwales_11810,Repair Cafe Wales,GBR,Desktop computer,4,Apple,,,Fixed,,2023-10-07,Not switching on.
rcwales_11811,Repair Cafe Wales,GBR,Printer/scanner,25,HP,,,End of life,Item too worn out,2023-10-07,Paper sheets don’t feed. Probably a mechanical issue.
rcwales_11816,Repair Cafe Wales,GBR,Printer/scanner,25,Unknown,,,Repairable,,2023-10-07,Stopped working.
rcwales_11820,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Samsung,,,End of life,Spare parts too expensive,2023-10-07,Tv making a buzzing noise.
rcwales_11790,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Panasonic,,,Fixed,,2023-10-07,Not turning on. Replaced 5 capacitors that had blown in the power section.
rcwales_11788,Repair Cafe Wales,GBR,Printer/scanner,25,Brother,,,End of life,Item too worn out,2023-10-07,"Printer does not work, but scanner does. Service centers around wales might be able to fix, but expect this may not be worth it."
rcwales_11793,Repair Cafe Wales,GBR,Laptop,16,Acer,,,Fixed,,2023-10-07,Keyboard not working.
rcwales_12741,Repair Cafe Wales,GBR,Flat screen,8,panasonic,,,Fixed,,2023-10-07,does not switch on. loose internal plug.
rcwales_12771,Repair Cafe Wales,GBR,Tablet,30,apple,,,Repairable,,2023-10-07,ipad - usb port needs moving back into place.
rcwales_12270,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,apeman,,,Fixed,,2023-11-07,Keeps stopping. Lens reader is very weak and requires constant cleaning.
rcwales_30737,Repair Cafe Wales,GBR,PC accessory,22,Brother,,,End of life,Repair information not available,2024-11-07,Themal printer printing lines across graphics. Unknown microprocessor fault.
rcwales_33568,Repair Cafe Wales,GBR,Laptop,16,HP,,,Fixed,,2024-11-07,Small memory and Cursor seems permanently Frozen ! Keyboard Sensor is Fixed But is delicate Take Care when opening Laptop !
rcwales_7994,Repair Cafe Wales,GBR,Laptop,16,Hp,,,Fixed,,2022-12-07,Not switching on.
rcwales_12845,Repair Cafe Wales,GBR,Laptop,16,Acar,,,Fixed,,2023-12-07,Get up and going.
rcwales_8182,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Dk,,,Fixed,,2023-01-08,Disconnected cable.
rcwales_8191,Repair Cafe Wales,GBR,Tablet,30,Unknown,,,Repairable,,2023-01-08,Won't power up.
rcwales_32102,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Hitachi,,,Fixed,,2025-01-08,Safety check.
rcwales_5778,Repair Cafe Wales,GBR,Battery/charger/adapter,2,BT,,,End of life,Spare parts not available,2022-02-08,Base unit not charging.
rcwales_5780,Repair Cafe Wales,GBR,Tablet,30,Amazon,,,Fixed,,2022-02-08,Running slowly.
rcwales_14714,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Sony,,,Unknown,,2024-02-08,Cassette got stuck and now doesn't work.
rcwales_33258,Repair Cafe Wales,GBR,Tablet,30,Samsung Model/Apple,,,Fixed,,2025-02-08,2 Tablets 1 in foreign language Doesn't know passcode.
rcwales_33261,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Samsung,,,Fixed,,2025-02-08,By not working.
rcwales_33262,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Toshiba,,,Fixed,,2025-02-08,No sound.
rcwales_33272,Repair Cafe Wales,GBR,Laptop,16,Asus,,,Fixed,,2025-02-08,I want to fix the battery.
rcwales_33298,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,Unknown,,2025-02-08,Won’t doesn’t turn on and one comes on and goes back off.
rcwales_33301,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,End of life,Item too worn out,2025-02-08,Not working since tightening. PSU optocoupler and associated dead BER.
rcwales_33302,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,End of life,Item too worn out,2025-02-08,Not working. PSU optocoupler and associated dead. BER.
rcwales_33310,Repair Cafe Wales,GBR,Printer/scanner,25,Canon,,,Repairable,,2025-02-08,Not working.
rcwales_33323,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Unknown,,,Fixed,,2025-02-08,Not working. Bad contact in switch. Cleaned.
rcwales_33340,Repair Cafe Wales,GBR,Tablet,30,Samsung,,,Unknown,,2025-02-08,Samsung Galaxy 10.1 2016 doesnt power up. Recommend to take it to a IT shop for specialist advice.
rcwales_33345,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Samsung,,,End of life,Spare parts too expensive,2025-02-08,Runs briefly then stops. Processor board suspected defect. Not economical repair.
rcwales_5954,Repair Cafe Wales,GBR,TV and gaming-related accessories,33,Hitachi,,,End of life,Spare parts too expensive,2022-03-08,Sound but no picture.
rcwales_14384,Repair Cafe Wales,GBR,Laptop,16,Asus,,,Fixed,,2024-03-08,Broken plastic under screen.
rcwales_14421,Repair Cafe Wales,GBR,Desktop computer,4,Positivegold,,,End of life,Spare parts not available,2024-03-08,No display.
rcwales_34435,Repair Cafe Wales,GBR,Flat screen,8,Blaupunkt,,,Repairable,,2025-03-08,"The tv works fine, the connector is suppose to be in aerial cable in. Wonderful service."
rcwales_34467,Repair Cafe Wales,GBR,Battery/charger/adapter,2,Black and Decker,,,Fixed,,2025-03-08,Wire was cut with hedge trimmer. Great and really pleased.
